episode,agent,opponent,goals_scored,goals_conceded,result
2871,base,base2,3,2,win
2871,base2,base,2,3,lose
2872,base,base2,2,3,lose
2872,base2,base,2,3,lose
2873,base,base2,2,3,lose
2873,base2,base,2,3,lose
2874,base,base2,2,3,lose
2874,base2,base,3,2,win
2875,base,base2,3,2,win
2875,base2,base,3,2,win
2876,base,base2,3,2,win
2876,base2,base,2,3,lose
2877,base,base2,3,2,win
2877,base2,base,2,3,lose
2878,base,base2,2,3,lose
2878,base2,base,2,3,lose
2879,base,base2,2,3,lose
2879,base2,base,2,3,lose
2880,base,base2,2,3,lose
2880,base2,base,3,2,win
2881,base,base2,3,2,win
2881,base2,base,3,2,win
2882,base,base2,3,2,win
2882,base2,base,2,3,lose
2883,base,base2,1,4,lose
2883,base2,base,2,3,lose
2884,base,base2,2,3,lose
2884,base2,base,3,2,win
2885,base,base2,2,3,lose
2885,base2,base,3,2,win
2886,base,base2,3,2,win
2886,base2,base,3,2,win
2887,base,base2,2,3,lose
2887,base2,base,2,3,lose
2888,base,base2,2,3,lose
2888,base2,base,2,3,lose
2889,base,base2,2,3,lose
2889,base2,base,3,2,win
2890,base,base2,2,3,lose
2890,base2,base,3,2,win
2891,base,base2,3,2,win
2891,base2,base,3,2,win
2892,base,base2,3,2,win
2892,base2,base,3,2,win
2893,base,base2,2,3,lose
2893,base2,base,2,3,lose
2894,base,base2,3,2,win
2894,base2,base,2,3,lose
2895,base,base2,2,3,lose
2895,base2,base,3,2,win
2896,base,base2,2,3,lose
2896,base2,base,3,2,win
2897,base,base2,3,2,win
2897,base2,base,2,3,lose
2898,base,base2,3,2,win
2898,base2,base,3,2,win
2899,base,base2,2,3,lose
2899,base2,base,2,3,lose
2900,base,base2,3,2,win
2900,base2,base,2,3,lose
2901,base,base2,3,2,win
2901,base2,base,2,3,lose
2902,base,base2,2,3,lose
2902,base2,base,2,3,lose
2903,base,base2,2,3,lose
2903,base2,base,2,3,lose
2904,base,base2,2,3,lose
2904,base2,base,3,2,win
2905,base,base2,2,3,lose
2905,base2,base,3,2,win
2906,base,base2,2,3,lose
2906,base2,base,2,3,lose
2907,base,base2,2,3,lose
2907,base2,base,3,2,win
2908,base,base2,2,3,lose
2908,base2,base,2,3,lose
2909,base,base2,3,2,win
2909,base2,base,2,3,lose
2910,base,base2,2,3,lose
2910,base2,base,3,2,win
2911,base,base2,2,3,lose
2911,base2,base,2,3,lose
2912,base,base2,3,2,win
2912,base2,base,3,2,win
2913,base,base2,2,3,lose
2913,base2,base,3,2,win
2914,base,base2,2,3,lose
2914,base2,base,2,3,lose
2915,base,base2,2,3,lose
2915,base2,base,3,2,win
2916,base,base2,2,3,lose
2916,base2,base,3,2,win
2917,base,base2,3,2,win
2917,base2,base,2,3,lose
2918,base,base2,3,2,win
2918,base2,base,2,3,lose
2919,base,base2,3,2,win
2919,base2,base,2,3,lose
2920,base,base2,2,3,lose
2920,base2,base,2,3,lose
2921,base,base2,3,2,win
2921,base2,base,2,3,lose
2922,base,base2,3,2,win
2922,base2,base,3,2,win
2923,base,base2,3,2,win
2923,base2,base,3,2,win
2924,base,base2,3,2,win
2924,base2,base,3,2,win
2925,base,base2,3,2,win
2925,base2,base,2,3,lose
2926,base,base2,3,2,win
2926,base2,base,2,3,lose
2927,base,base2,3,2,win
2927,base2,base,2,3,lose
2928,base,base2,2,3,lose
2928,base2,base,3,2,win
2929,base,base2,2,3,lose
2929,base2,base,3,2,win
2930,base,base2,2,3,lose
2930,base2,base,2,3,lose
2931,base,base2,2,3,lose
2931,base2,base,3,2,win
2932,base,base2,2,3,lose
2932,base2,base,2,3,lose
2933,base,base2,2,3,lose
2933,base2,base,2,3,lose
2934,base,base2,3,2,win
2934,base2,base,2,3,lose
2935,base,base2,3,2,win
2935,base2,base,3,2,win
2936,base,base2,3,2,win
2936,base2,base,2,3,lose
2937,base,base2,2,3,lose
2937,base2,base,2,3,lose
2938,base,base2,3,2,win
2938,base2,base,2,3,lose
2939,base,base2,2,3,lose
2939,base2,base,3,2,win
2940,base,base2,2,3,lose
2940,base2,base,2,3,lose
2941,base,base2,3,2,win
2941,base2,base,2,3,lose
2942,base,base2,2,3,lose
2942,base2,base,3,2,win
2943,base,base2,2,3,lose
2943,base2,base,3,2,win
2944,base,base2,3,2,win
2944,base2,base,3,2,win
2945,base,base2,2,3,lose
2945,base2,base,2,3,lose
2946,base,base2,2,3,lose
2946,base2,base,3,2,win
2947,base,base2,3,2,win
2947,base2,base,3,2,win
2948,base,base2,3,2,win
2948,base2,base,2,3,lose
2949,base,base2,3,2,win
2949,base2,base,3,2,win
2950,base,base2,2,3,lose
2950,base2,base,2,3,lose
2951,base,base2,2,3,lose
2951,base2,base,2,3,lose
2952,base,base2,2,3,lose
2952,base2,base,2,3,lose
2953,base,base2,3,2,win
2953,base2,base,3,2,win
2954,base,base2,2,3,lose
2954,base2,base,2,3,lose
2955,base,base2,2,3,lose
2955,base2,base,3,2,win
2956,base,base2,2,3,lose
2956,base2,base,3,2,win
2957,base,base2,3,2,win
2957,base2,base,2,3,lose
2958,base,base2,2,3,lose
2958,base2,base,3,2,win
2959,base,base2,3,2,win
2959,base2,base,2,3,lose
2960,base,base2,3,2,win
2960,base2,base,2,3,lose
2961,base,base2,2,3,lose
2961,base2,base,3,2,win
2962,base,base2,2,3,lose
2962,base2,base,3,2,win
2963,base,base2,2,3,lose
2963,base2,base,2,3,lose
2964,base,base2,3,2,win
2964,base2,base,2,3,lose
2965,base,base2,2,3,lose
2965,base2,base,3,2,win
2966,base,base2,3,2,win
2966,base2,base,2,3,lose
2967,base,base2,2,3,lose
2967,base2,base,3,2,win
2968,base,base2,3,2,win
2968,base2,base,2,3,lose
2969,base,base2,2,3,lose
2969,base2,base,3,2,win
2970,base,base2,2,3,lose
2970,base2,base,3,2,win
2971,base,base2,3,2,win
2971,base2,base,2,3,lose
2972,base,base2,3,2,win
2972,base2,base,2,3,lose
2973,base,base2,3,2,win
2973,base2,base,3,2,win
2974,base,base2,2,3,lose
2974,base2,base,3,2,win
2975,base,base2,2,3,lose
2975,base2,base,1,4,lose
2976,base,base2,2,3,lose
2976,base2,base,3,2,win
2977,base,base2,2,3,lose
2977,base2,base,2,3,lose
2978,base,base2,3,2,win
2978,base2,base,2,3,lose
2979,base,base2,2,3,lose
2979,base2,base,3,2,win
2980,base,base2,3,2,win
2980,base2,base,2,3,lose
2981,base,base2,3,2,win
2981,base2,base,3,2,win
2982,base,base2,3,2,win
2982,base2,base,2,3,lose
2983,base,base2,3,2,win
2983,base2,base,2,3,lose
2984,base,base2,2,3,lose
2984,base2,base,3,2,win
2985,base,base2,3,2,win
2985,base2,base,3,2,win
2986,base,base2,2,3,lose
2986,base2,base,2,3,lose
2987,base,base2,3,2,win
2987,base2,base,2,3,lose
2988,base,base2,3,2,win
2988,base2,base,2,3,lose
2989,base,base2,2,3,lose
2989,base2,base,3,2,win
2990,base,base2,2,3,lose
2990,base2,base,3,2,win
2991,base,base2,3,2,win
2991,base2,base,2,3,lose
2992,base,base2,2,3,lose
2992,base2,base,2,3,lose
2993,base,base2,2,3,lose
2993,base2,base,3,2,win
2994,base,base2,2,3,lose
2994,base2,base,2,3,lose
2995,base,base2,2,3,lose
2995,base2,base,3,2,win
2996,base,base2,2,3,lose
2996,base2,base,2,3,lose
2997,base,base2,3,2,win
2997,base2,base,3,2,win
2998,base,base2,2,3,lose
2998,base2,base,2,3,lose
2999,base,base2,2,3,lose
2999,base2,base,3,2,win
3000,base,base2,3,2,win
3000,base2,base,3,2,win
3001,base,base2,3,2,win
3001,base2,base,2,3,lose
3002,base,base2,2,3,lose
3002,base2,base,2,3,lose
3003,base,base2,3,2,win
3003,base2,base,2,3,lose
3004,base,base2,2,3,lose
3004,base2,base,2,3,lose
3005,base,base2,3,2,win
3005,base2,base,3,2,win
3006,base,base2,2,3,lose
3006,base2,base,3,2,win
3007,base,base2,2,3,lose
3007,base2,base,2,3,lose
3008,base,base2,2,3,lose
3008,base2,base,2,3,lose
3009,base,base2,2,3,lose
3009,base2,base,3,2,win
3010,base,base2,3,2,win
3010,base2,base,3,2,win
3011,base,base2,3,2,win
3011,base2,base,3,2,win
3012,base,base2,2,3,lose
3012,base2,base,2,3,lose
3013,base,base2,2,3,lose
3013,base2,base,3,2,win
3014,base,base2,2,3,lose
3014,base2,base,3,2,win
3015,base,base2,3,2,win
3015,base2,base,2,3,lose
3016,base,base2,2,3,lose
3016,base2,base,2,3,lose
3017,base,base2,3,2,win
3017,base2,base,2,3,lose
3018,base,base2,2,3,lose
3018,base2,base,2,3,lose
3019,base,base2,2,3,lose
3019,base2,base,2,3,lose
3020,base,base2,3,2,win
3020,base2,base,2,3,lose
3021,base,base2,2,3,lose
3021,base2,base,3,2,win
3022,base,base2,3,2,win
3022,base2,base,3,2,win
3023,base,base2,3,2,win
3023,base2,base,2,3,lose
3024,base,base2,2,3,lose
3024,base2,base,2,3,lose
3025,base,base2,2,3,lose
3025,base2,base,3,2,win
3026,base,base2,3,2,win
3026,base2,base,3,2,win
3027,base,base2,3,2,win
3027,base2,base,2,3,lose
3028,base,base2,2,3,lose
3028,base2,base,2,3,lose
3029,base,base2,3,2,win
3029,base2,base,2,3,lose
3030,base,base2,3,2,win
3030,base2,base,3,2,win
3031,base,base2,3,2,win
3031,base2,base,2,3,lose
3032,base,base2,2,3,lose
3032,base2,base,2,3,lose
3033,base,base2,2,3,lose
3033,base2,base,2,3,lose
3034,base,base2,3,2,win
3034,base2,base,2,3,lose
3035,base,base2,2,3,lose
3035,base2,base,2,3,lose
3036,base,base2,3,2,win
3036,base2,base,3,2,win
3037,base,base2,3,2,win
3037,base2,base,2,3,lose
3038,base,base2,3,2,win
3038,base2,base,2,3,lose
3039,base,base2,2,3,lose
3039,base2,base,2,3,lose
3040,base,base2,4,1,win
3040,base2,base,2,3,lose
3041,base,base2,3,2,win
3041,base2,base,2,3,lose
3042,base,base2,2,3,lose
3042,base2,base,3,2,win
3043,base,base2,3,2,win
3043,base2,base,3,2,win
3044,base,base2,3,2,win
3044,base2,base,2,3,lose
3045,base,base2,2,3,lose
3045,base2,base,2,3,lose
3046,base,base2,2,3,lose
3046,base2,base,3,2,win
3047,base,base2,3,2,win
3047,base2,base,3,2,win
3048,base,base2,2,3,lose
3048,base2,base,2,3,lose
3049,base,base2,3,2,win
3049,base2,base,2,3,lose
3050,base,base2,2,3,lose
3050,base2,base,3,2,win
3051,base,base2,3,2,win
3051,base2,base,3,2,win
3052,base,base2,3,2,win
3052,base2,base,3,2,win
3053,base,base2,3,2,win
3053,base2,base,2,3,lose
3054,base,base2,2,3,lose
3054,base2,base,3,2,win
3055,base,base2,2,3,lose
3055,base2,base,3,2,win
3056,base,base2,2,3,lose
3056,base2,base,3,2,win
3057,base,base2,2,3,lose
3057,base2,base,2,3,lose
3058,base,base2,3,2,win
3058,base2,base,3,2,win
3059,base,base2,2,3,lose
3059,base2,base,3,2,win
3060,base,base2,2,3,lose
3060,base2,base,2,3,lose
3061,base,base2,3,2,win
3061,base2,base,2,3,lose
3062,base,base2,2,3,lose
3062,base2,base,2,3,lose
3063,base,base2,3,2,win
3063,base2,base,2,3,lose
3064,base,base2,3,2,win
3064,base2,base,3,2,win
3065,base,base2,2,3,lose
3065,base2,base,2,3,lose
3066,base,base2,2,3,lose
3066,base2,base,3,2,win
3067,base,base2,3,2,win
3067,base2,base,3,2,win
3068,base,base2,3,2,win
3068,base2,base,3,2,win
3069,base,base2,2,3,lose
3069,base2,base,2,3,lose
3070,base,base2,2,3,lose
3070,base2,base,3,2,win
3071,base,base2,2,3,lose
3071,base2,base,3,2,win
3072,base,base2,2,3,lose
3072,base2,base,3,2,win
3073,base,base2,2,3,lose
3073,base2,base,2,3,lose
3074,base,base2,2,3,lose
3074,base2,base,2,3,lose
3075,base,base2,2,3,lose
3075,base2,base,3,2,win
3076,base,base2,3,2,win
3076,base2,base,3,2,win
3077,base,base2,2,3,lose
3077,base2,base,2,3,lose
3078,base,base2,2,3,lose
3078,base2,base,3,2,win
3079,base,base2,2,3,lose
3079,base2,base,2,3,lose
3080,base,base2,2,3,lose
3080,base2,base,3,2,win
3081,base,base2,3,2,win
3081,base2,base,3,2,win
3082,base,base2,3,2,win
3082,base2,base,2,3,lose
3083,base,base2,2,3,lose
3083,base2,base,2,3,lose
3084,base,base2,3,2,win
3084,base2,base,2,3,lose
3085,base,base2,3,2,win
3085,base2,base,2,3,lose
3086,base,base2,2,3,lose
3086,base2,base,3,2,win
3087,base,base2,3,2,win
3087,base2,base,3,2,win
3088,base,base2,3,2,win
3088,base2,base,3,2,win
3089,base,base2,2,3,lose
3089,base2,base,2,3,lose
3090,base,base2,2,3,lose
3090,base2,base,3,2,win
3091,base,base2,2,3,lose
3091,base2,base,2,3,lose
3092,base,base2,3,2,win
3092,base2,base,3,2,win
3093,base,base2,2,3,lose
3093,base2,base,3,2,win
3094,base,base2,3,2,win
3094,base2,base,3,2,win
3095,base,base2,3,2,win
3095,base2,base,2,3,lose
3096,base,base2,3,2,win
3096,base2,base,3,2,win
3097,base,base2,2,3,lose
3097,base2,base,3,2,win
3098,base,base2,2,3,lose
3098,base2,base,2,3,lose
3099,base,base2,2,3,lose
3099,base2,base,4,1,win
3100,base,base2,3,2,win
3100,base2,base,3,2,win
3101,base,base2,3,2,win
3101,base2,base,3,2,win
3102,base,base2,2,3,lose
3102,base2,base,3,2,win
3103,base,base2,3,2,win
3103,base2,base,3,2,win
3104,base,base2,3,2,win
3104,base2,base,2,3,lose
3105,base,base2,2,3,lose
3105,base2,base,2,3,lose
3106,base,base2,2,3,lose
3106,base2,base,3,2,win
3107,base,base2,2,3,lose
3107,base2,base,2,3,lose
3108,base,base2,3,2,win
3108,base2,base,2,3,lose
3109,base,base2,2,3,lose
3109,base2,base,2,3,lose
3110,base,base2,3,2,win
3110,base2,base,3,2,win
3111,base,base2,3,2,win
3111,base2,base,2,3,lose
3112,base,base2,2,3,lose
3112,base2,base,2,3,lose
3113,base,base2,3,2,win
3113,base2,base,3,2,win
3114,base,base2,3,2,win
3114,base2,base,3,2,win
3115,base,base2,2,3,lose
3115,base2,base,3,2,win
3116,base,base2,3,2,win
3116,base2,base,2,3,lose
3117,base,base2,2,3,lose
3117,base2,base,3,2,win
3118,base,base2,2,3,lose
3118,base2,base,3,2,win
3119,base,base2,2,3,lose
3119,base2,base,3,2,win
3120,base,base2,3,2,win
3120,base2,base,3,2,win
3121,base,base2,3,2,win
3121,base2,base,2,3,lose
3122,base,base2,2,3,lose
3122,base2,base,3,2,win
3123,base,base2,3,2,win
3123,base2,base,3,2,win
3124,base,base2,2,3,lose
3124,base2,base,2,3,lose
3125,base,base2,2,3,lose
3125,base2,base,3,2,win
3126,base,base2,3,2,win
3126,base2,base,2,3,lose
3127,base,base2,2,3,lose
3127,base2,base,3,2,win
3128,base,base2,3,2,win
3128,base2,base,3,2,win
3129,base,base2,3,2,win
3129,base2,base,3,2,win
3130,base,base2,2,3,lose
3130,base2,base,2,3,lose
3131,base,base2,2,3,lose
3131,base2,base,3,2,win
3132,base,base2,2,3,lose
3132,base2,base,2,3,lose
3133,base,base2,3,2,win
3133,base2,base,2,3,lose
3134,base,base2,3,2,win
3134,base2,base,2,3,lose
3135,base,base2,3,2,win
3135,base2,base,2,3,lose
3136,base,base2,3,2,win
3136,base2,base,3,2,win
3137,base,base2,2,3,lose
3137,base2,base,2,3,lose
3138,base,base2,2,3,lose
3138,base2,base,2,3,lose
3139,base,base2,2,3,lose
3139,base2,base,2,3,lose
3140,base,base2,3,2,win
3140,base2,base,3,2,win
3141,base,base2,3,2,win
3141,base2,base,3,2,win
3142,base,base2,2,3,lose
3142,base2,base,2,3,lose
3143,base,base2,2,3,lose
3143,base2,base,2,3,lose
3144,base,base2,3,2,win
3144,base2,base,2,3,lose
3145,base,base2,3,2,win
3145,base2,base,3,2,win
3146,base,base2,3,2,win
3146,base2,base,3,2,win
3147,base,base2,2,3,lose
3147,base2,base,2,3,lose
3148,base,base2,2,3,lose
3148,base2,base,3,2,win
3149,base,base2,2,3,lose
3149,base2,base,2,3,lose
3150,base,base2,3,2,win
3150,base2,base,2,3,lose
3151,base,base2,3,2,win
3151,base2,base,2,3,lose
3152,base,base2,3,2,win
3152,base2,base,2,3,lose
3153,base,base2,3,2,win
3153,base2,base,2,3,lose
3154,base,base2,2,3,lose
3154,base2,base,3,2,win
3155,base,base2,2,3,lose
3155,base2,base,3,2,win
3156,base,base2,3,2,win
3156,base2,base,3,2,win
3157,base,base2,2,3,lose
3157,base2,base,2,3,lose
3158,base,base2,3,2,win
3158,base2,base,2,3,lose
3159,base,base2,3,2,win
3159,base2,base,2,3,lose
3160,base,base2,3,2,win
3160,base2,base,2,3,lose
3161,base,base2,2,3,lose
3161,base2,base,3,2,win
3162,base,base2,3,2,win
3162,base2,base,2,3,lose
3163,base,base2,2,3,lose
3163,base2,base,2,3,lose
3164,base,base2,3,2,win
3164,base2,base,3,2,win
3165,base,base2,3,2,win
3165,base2,base,3,2,win
3166,base,base2,2,3,lose
3166,base2,base,2,3,lose
3167,base,base2,2,3,lose
3167,base2,base,2,3,lose
3168,base,base2,2,3,lose
3168,base2,base,2,3,lose
3169,base,base2,2,3,lose
3169,base2,base,2,3,lose
3170,base,base2,3,2,win
3170,base2,base,3,2,win
3171,base,base2,3,2,win
3171,base2,base,2,3,lose
3172,base,base2,3,2,win
3172,base2,base,2,3,lose
3173,base,base2,2,3,lose
3173,base2,base,3,2,win
3174,base,base2,2,3,lose
3174,base2,base,2,3,lose
3175,base,base2,2,3,lose
3175,base2,base,2,3,lose
3176,base,base2,3,2,win
3176,base2,base,3,2,win
3177,base,base2,2,3,lose
3177,base2,base,3,2,win
3178,base,base2,3,2,win
3178,base2,base,2,3,lose
3179,base,base2,2,3,lose
3179,base2,base,3,2,win
3180,base,base2,3,2,win
3180,base2,base,3,2,win
3181,base,base2,2,3,lose
3181,base2,base,2,3,lose
3182,base,base2,2,3,lose
3182,base2,base,2,3,lose
3183,base,base2,2,3,lose
3183,base2,base,2,3,lose
3184,base,base2,3,2,win
3184,base2,base,3,2,win
3185,base,base2,2,3,lose
3185,base2,base,2,3,lose
3186,base,base2,3,2,win
3186,base2,base,2,3,lose
3187,base,base2,3,2,win
3187,base2,base,2,3,lose
3188,base,base2,2,3,lose
3188,base2,base,2,3,lose
3189,base,base2,3,2,win
3189,base2,base,2,3,lose
3190,base,base2,3,2,win
3190,base2,base,3,2,win
3191,base,base2,2,3,lose
3191,base2,base,2,3,lose
3192,base,base2,2,3,lose
3192,base2,base,2,3,lose
3193,base,base2,2,3,lose
3193,base2,base,3,2,win
3194,base,base2,2,3,lose
3194,base2,base,3,2,win
3195,base,base2,2,3,lose
3195,base2,base,3,2,win
3196,base,base2,2,3,lose
3196,base2,base,3,2,win
3197,base,base2,2,3,lose
3197,base2,base,2,3,lose
3198,base,base2,2,3,lose
3198,base2,base,3,2,win
3199,base,base2,3,2,win
3199,base2,base,3,2,win
3200,base,base2,2,3,lose
3200,base2,base,2,3,lose
3201,base,base2,2,3,lose
3201,base2,base,2,3,lose
3202,base,base2,2,3,lose
3202,base2,base,3,2,win
3203,base,base2,3,2,win
3203,base2,base,2,3,lose
3204,base,base2,3,2,win
3204,base2,base,3,2,win
3205,base,base2,3,2,win
3205,base2,base,2,3,lose
3206,base,base2,2,3,lose
3206,base2,base,2,3,lose
3207,base,base2,2,3,lose
3207,base2,base,2,3,lose
3208,base,base2,2,3,lose
3208,base2,base,3,2,win
3209,base,base2,3,2,win
3209,base2,base,3,2,win
3210,base,base2,2,3,lose
3210,base2,base,2,3,lose
3211,base,base2,2,3,lose
3211,base2,base,3,2,win
3212,base,base2,2,3,lose
3212,base2,base,3,2,win
3213,base,base2,3,2,win
3213,base2,base,2,3,lose
3214,base,base2,3,2,win
3214,base2,base,2,3,lose
3215,base,base2,3,2,win
3215,base2,base,2,3,lose
3216,base,base2,2,3,lose
3216,base2,base,3,2,win
3217,base,base2,2,3,lose
3217,base2,base,2,3,lose
3218,base,base2,3,2,win
3218,base2,base,3,2,win
3219,base,base2,2,3,lose
3219,base2,base,2,3,lose
3220,base,base2,2,3,lose
3220,base2,base,3,2,win
3221,base,base2,2,3,lose
3221,base2,base,2,3,lose
3222,base,base2,3,2,win
3222,base2,base,2,3,lose
3223,base,base2,2,3,lose
3223,base2,base,2,3,lose
3224,base,base2,3,2,win
3224,base2,base,3,2,win
3225,base,base2,2,3,lose
3225,base2,base,2,3,lose
3226,base,base2,2,3,lose
3226,base2,base,2,3,lose
3227,base,base2,2,3,lose
3227,base2,base,2,3,lose
3228,base,base2,2,3,lose
3228,base2,base,3,2,win
3229,base,base2,3,2,win
3229,base2,base,3,2,win
3230,base,base2,2,3,lose
3230,base2,base,2,3,lose
3231,base,base2,2,3,lose
3231,base2,base,3,2,win
3232,base,base2,3,2,win
3232,base2,base,2,3,lose
3233,base,base2,2,3,lose
3233,base2,base,2,3,lose
3234,base,base2,2,3,lose
3234,base2,base,3,2,win
3235,base,base2,2,3,lose
3235,base2,base,2,3,lose
3236,base,base2,2,3,lose
3236,base2,base,3,2,win
3237,base,base2,3,2,win
3237,base2,base,3,2,win
3238,base,base2,3,2,win
3238,base2,base,3,2,win
3239,base,base2,3,2,win
3239,base2,base,2,3,lose
3240,base,base2,2,3,lose
3240,base2,base,3,2,win
3241,base,base2,3,2,win
3241,base2,base,2,3,lose
3242,base,base2,3,2,win
3242,base2,base,2,3,lose
3243,base,base2,3,2,win
3243,base2,base,2,3,lose
3244,base,base2,2,3,lose
3244,base2,base,2,3,lose
3245,base,base2,2,3,lose
3245,base2,base,3,2,win
3246,base,base2,3,2,win
3246,base2,base,2,3,lose
3247,base,base2,2,3,lose
3247,base2,base,3,2,win
3248,base,base2,2,3,lose
3248,base2,base,3,2,win
3249,base,base2,2,3,lose
3249,base2,base,3,2,win
3250,base,base2,3,2,win
3250,base2,base,2,3,lose
3251,base,base2,3,2,win
3251,base2,base,3,2,win
3252,base,base2,2,3,lose
3252,base2,base,3,2,win
3253,base,base2,3,2,win
3253,base2,base,2,3,lose
3254,base,base2,2,3,lose
3254,base2,base,2,3,lose
3255,base,base2,3,2,win
3255,base2,base,2,3,lose
3256,base,base2,2,3,lose
3256,base2,base,3,2,win
3257,base,base2,2,3,lose
3257,base2,base,3,2,win
3258,base,base2,2,3,lose
3258,base2,base,2,3,lose
3259,base,base2,2,3,lose
3259,base2,base,2,3,lose
3260,base,base2,2,3,lose
3260,base2,base,2,3,lose
3261,base,base2,2,3,lose
3261,base2,base,3,2,win
3262,base,base2,2,3,lose
3262,base2,base,2,3,lose
3263,base,base2,2,3,lose
3263,base2,base,2,3,lose
3264,base,base2,3,2,win
3264,base2,base,3,2,win
3265,base,base2,3,2,win
3265,base2,base,3,2,win
3266,base,base2,3,2,win
3266,base2,base,2,3,lose
3267,base,base2,2,3,lose
3267,base2,base,2,3,lose
3268,base,base2,3,2,win
3268,base2,base,2,3,lose
3269,base,base2,2,3,lose
3269,base2,base,3,2,win
3270,base,base2,3,2,win
3270,base2,base,2,3,lose
3271,base,base2,2,3,lose
3271,base2,base,3,2,win
3272,base,base2,2,3,lose
3272,base2,base,3,2,win
3273,base,base2,3,2,win
3273,base2,base,2,3,lose
3274,base,base2,2,3,lose
3274,base2,base,3,2,win
3275,base,base2,2,3,lose
3275,base2,base,2,3,lose
3276,base,base2,2,3,lose
3276,base2,base,2,3,lose
3277,base,base2,3,2,win
3277,base2,base,2,3,lose
3278,base,base2,3,2,win
3278,base2,base,3,2,win
3279,base,base2,2,3,lose
3279,base2,base,3,2,win
3280,base,base2,3,2,win
3280,base2,base,3,2,win
3281,base,base2,2,3,lose
3281,base2,base,2,3,lose
3282,base,base2,3,2,win
3282,base2,base,3,2,win
3283,base,base2,3,2,win
3283,base2,base,3,2,win
3284,base,base2,2,3,lose
3284,base2,base,3,2,win
3285,base,base2,3,2,win
3285,base2,base,3,2,win
3286,base,base2,2,3,lose
3286,base2,base,3,2,win
3287,base,base2,3,2,win
3287,base2,base,2,3,lose
3288,base,base2,3,2,win
3288,base2,base,2,3,lose
3289,base,base2,2,3,lose
3289,base2,base,2,3,lose
3290,base,base2,2,3,lose
3290,base2,base,2,3,lose
3291,base,base2,3,2,win
3291,base2,base,3,2,win
3292,base,base2,2,3,lose
3292,base2,base,2,3,lose
3293,base,base2,3,2,win
3293,base2,base,2,3,lose
3294,base,base2,2,3,lose
3294,base2,base,2,3,lose
3295,base,base2,3,2,win
3295,base2,base,2,3,lose
3296,base,base2,2,3,lose
3296,base2,base,3,2,win
3297,base,base2,2,3,lose
3297,base2,base,2,3,lose
3298,base,base2,2,3,lose
3298,base2,base,3,2,win
3299,base,base2,2,3,lose
3299,base2,base,2,3,lose
3300,base,base2,2,3,lose
3300,base2,base,2,3,lose
3301,base,base2,2,3,lose
3301,base2,base,2,3,lose
3302,base,base2,2,3,lose
3302,base2,base,3,2,win
3303,base,base2,3,2,win
3303,base2,base,2,3,lose
3304,base,base2,3,2,win
3304,base2,base,2,3,lose
3305,base,base2,2,3,lose
3305,base2,base,2,3,lose
3306,base,base2,2,3,lose
3306,base2,base,3,2,win
3307,base,base2,2,3,lose
